timestamp,value,anomaly_label
2025-01-01 00:00:00,20.0,0.0
2025-01-01 00:01:00,20.00366989752361,0.0
2025-01-01 00:02:00,20.007339753511665,0.0
2025-01-01 00:03:00,20.011009526429387,0.0
2025-01-01 00:04:00,20.014679174743595,0.0
2025-01-01 00:05:00,20.01834865692347,0.0
2025-01-01 00:06:00,20.022017931441365,0.0
2025-01-01 00:07:00,20.025686956773576,0.0
2025-01-01 00:08:00,20.029355691401157,0.0
2025-01-01 00:09:00,20.033024093810678,0.0
2025-01-01 00:10:00,20.03669212249505,0.0
2025-01-01 00:11:00,20.040359735954294,0.0
2025-01-01 00:12:00,20.04402689269633,0.0
2025-01-01 00:13:00,20.047693551237785,0.0
2025-01-01 00:14:00,20.051359670104766,0.0
2025-01-01 00:15:00,20.055025207833644,0.0
2025-01-01 00:16:00,20.058690122971875,0.0
2025-01-01 00:17:00,20.06235437407875,0.0
2025-01-01 00:18:00,20.06601791972621,0.0
2025-01-01 00:19:00,20.069680718499626,0.0
2025-01-01 00:20:00,20.073342728998597,0.0
2025-01-01 00:21:00,20.077003909837703,0.0
2025-01-01 00:22:00,20.080664219647353,0.0
2025-01-01 00:23:00,20.084323617074517,0.0
2025-01-01 00:24:00,20.087982060783546,0.0
2025-01-01 00:25:00,20.091639509456936,0.0
2025-01-01 00:26:00,20.095295921796147,0.0
2025-01-01 00:27:00,20.09895125652235,0.0
2025-01-01 00:28:00,20.102605472377242,0.0
2025-01-01 00:29:00,20.10625852812382,0.0
2025-01-01 00:30:00,20.109910382547174,0.0
2025-01-01 00:31:00,20.113560994455245,0.0
2025-01-01 00:32:00,20.117210322679654,0.0
2025-01-01 00:33:00,20.12085832607645,0.0
2025-01-01 00:34:00,20.124504963526903,0.0
2025-01-01 00:35:00,20.128150193938293,0.0
2025-01-01 00:36:00,20.13179397624469,0.0
2025-01-01 00:37:00,20.135436269407727,0.0
2025-01-01 00:38:00,20.13907703241739,0.0
2025-01-01 00:39:00,20.142716224292805,0.0
2025-01-01 00:40:00,20.146353804082995,0.0
2025-01-01 00:41:00,20.149989730867688,0.0
2025-01-01 00:42:00,20.15362396375808,0.0
2025-01-01 00:43:00,20.15725646189761,0.0
2025-01-01 00:44:00,20.16088718446275,0.0
2025-01-01 00:45:00,20.164516090663785,0.0
2025-01-01 00:46:00,20.168143139745556,0.0
2025-01-01 00:47:00,20.171768290988283,0.0
2025-01-01 00:48:00,20.175391503708315,0.0
2025-01-01 00:49:00,20.179012737258894,0.0
2025-01-01 00:50:00,20.18263195103096,0.0
2025-01-01 00:51:00,20.1862491044539,0.0
