timestamp,value,anomaly_label
2025-01-01 00:00:00,20.176405234596768,0.0
2025-01-01 00:01:00,20.040015720836724,0.0
2025-01-01 00:02:00,20.097873798410575,0.0
2025-01-01 00:03:00,20.224089319920147,0.0
2025-01-01 00:04:00,20.186755799014996,0.0
2025-01-01 00:05:00,19.90227221201236,0.0
2025-01-01 00:06:00,20.09500884175256,0.0
2025-01-01 00:07:00,19.984864279170232,0.0
2025-01-01 00:08:00,19.989678114820645,0.0
2025-01-01 00:09:00,20.041059850193836,0.0
2025-01-01 00:10:00,20.01440435711609,0.0
2025-01-01 00:11:00,20.1454273506963,0.0
2025-01-01 00:12:00,20.0761037725147,0.0
2025-01-01 00:13:00,20.012167501649284,0.0
2025-01-01 00:14:00,20.044386323274544,0.0
2025-01-01 00:15:00,20.03336743273743,0.0
2025-01-01 00:16:00,20.149407907315762,0.0
2025-01-01 00:17:00,19.97948417362342,0.0
2025-01-01 00:18:00,20.03130677016509,0.0
2025-01-01 00:19:00,19.91459042606983,0.0
2025-01-01 00:20:00,19.744701018416592,0.0
2025-01-01 00:21:00,20.065361859544037,0.0
2025-01-01 00:22:00,20.08644361988595,0.0
2025-01-01 00:23:00,19.925783497959355,0.0
2025-01-01 00:24:00,20.226975462398762,0.0
2025-01-01 00:25:00,19.854563432540125,0.0
2025-01-01 00:26:00,20.004575851730145,0.0
2025-01-01 00:27:00,19.981281614997418,0.0
2025-01-01 00:28:00,20.153277921435844,0.0
2025-01-01 00:29:00,20.146935876990028,0.0
2025-01-01 00:30:00,20.015494742569693,0.0
2025-01-01 00:31:00,20.037816251960216,0.0
2025-01-01 00:32:00,19.911221425236988,0.0
2025-01-01 00:33:00,19.801920353177607,0.0
2025-01-01 00:34:00,19.965208785067386,0.0
2025-01-01 00:35:00,20.0156348969104,0.0
2025-01-01 00:36:00,20.12302906807277,0.0
2025-01-01 00:37:00,20.12023798487844,0.0
2025-01-01 00:38:00,19.961267318259203,0.0
2025-01-01 00:39:00,19.969769724942466,0.0
2025-01-01 00:40:00,19.89514470349329,0.0
2025-01-01 00:41:00,19.8579982062821,0.0
2025-01-01 00:42:00,19.8293729809375,0.0
2025-01-01 00:43:00,20.19507753952318,0.0
2025-01-01 00:44:00,19.949034781824835,0.0
2025-01-01 00:45:00,19.95619256983888,0.0
2025-01-01 00:46:00,19.874720463995008,0.0
2025-01-01 00:47:00,20.077749035583192,0.0
2025-01-01 00:48:00,19.838610215244206,0.0
2025-01-01 00:49:00,19.9787259719786,0.0
2025-01-01 00:50:00,19.910453343880633,0.0
2025-01-01 00:51:00,20.038690249785926,0.0
2025-01-01 00:52:00,19.948919486243113,0.0
2025-01-01 00:53:00,19.881936781587758,0.0
2025-01-01 00:54:00,19.997181777166134,0.0
2025-01-01 00:55:00,20.04283318705304,0.0
2025-01-01 00:56:00,20.006651722238317,0.0
2025-01-01 00:57:00,20.030247189773977,0.0
2025-01-01 00:58:00,19.936567790631905,0.0
2025-01-01 00:59:00,19.963725883401285,0.0
2025-01-01 01:00:00,19.932753955222406,0.0
2025-01-01 01:01:00,19.964044683845945,0.0
2025-01-01 01:02:00,19.918685371795554,0.0
2025-01-01 01:03:00,19.827371739766832,0.0
2025-01-01 01:04:00,20.017742614225376,0.0
2025-01-01 01:05:00,19.959821906379172,0.0
2025-01-01 01:06:00,19.836980165303395,0.0
2025-01-01 01:07:00,20.046278225552577,0.0
2025-01-01 01:08:00,19.909270163561676,0.0
2025-01-01 01:09:00,20.005194539579612,0.0
2025-01-01 01:10:00,20.072909056217753,0.0
2025-01-01 01:11:00,20.01289829107574,0.0
2025-01-01 01:12:00,20.11394006845433,0.0
2025-01-01 01:13:00,19.876517417964635,0.0
2025-01-01 01:14:00,20.040234164117756,0.0
2025-01-01 01:15:00,19.931518990905968,0.0
2025-01-01 01:16:00,19.91292028508181,0.0
2025-01-01 01:17:00,19.94211503352356,0.0
2025-01-01 01:18:00,19.968844746787262,0.0
2025-01-01 01:19:00,20.005616534222973,0.0
2025-01-01 01:20:00,19.883485015921664,0.0
2025-01-01 01:21:00,20.090082648695418,0.0
2025-01-01 01:22:00,20.046566243973047,0.0
2025-01-01 01:23:00,19.84637563137228,0.0
2025-01-01 01:24:00,20.14882521937956,0.0
2025-01-01 01:25:00,20.189588917603057,0.0
2025-01-01 01:26:00,20.117877957115965,0.0
2025-01-01 01:27:00,19.982007516418765,0.0
2025-01-01 01:28:00,19.892924737848947,0.0
2025-01-01 01:29:00,20.105445172693113,0.0
2025-01-01 01:30:00,19.95968230530268,0.0
2025-01-01 01:31:00,20.122244507038243,0.0
2025-01-01 01:32:00,20.020827497807687,0.0
2025-01-01 01:33:00,20.09766390364837,0.0
2025-01-01 01:34:00,20.035636639717442,0.0
2025-01-01 01:35:00,20.070657316819194,0.0
2025-01-01 01:36:00,20.00105000207208,0.0
2025-01-01 01:37:00,20.178587049390583,0.0
2025-01-01 01:38:00,20.01269120927036,0.0
2025-01-01 01:39:00,20.04019893634447,0.0
2025-01-01 01:40:00,20.188315069705624,0.0
2025-01-01 01:41:00,19.865224093885754,0.0
2025-01-01 01:42:00,19.872951500151427,0.0
2025-01-01 01:43:00,20.0969396708158,0.0
2025-01-01 01:44:00,19.882687659488585,0.0
2025-01-01 01:45:00,20.19436211856493,0.0
2025-01-01 01:46:00,19.958638101924024,0.0
2025-01-01 01:47:00,19.925254518855922,0.0
2025-01-01 01:48:00,20.19229420264804,0.0
2025-01-01 01:49:00,20.148051479143444,0.0
2025-01-01 01:50:00,20.18675589604266,0.0
2025-01-01 01:51:00,20.09060446582754,0.0
2025-01-01 01:52:00,19.91387743149453,0.0
2025-01-01 01:53:00,20.191006495309903,0.0
2025-01-01 01:54:00,19.97319966290486,0.0
2025-01-01 01:55:00,20.08024563957964,0.0
2025-01-01 01:56:00,20.094725196777375,0.0
2025-01-01 01:57:00,19.984498990690916,0.0
2025-01-01 01:58:00,20.06140793703461,0.0
2025-01-01 01:59:00,20.092220667156653,0.0
2025-01-01 02:00:00,20.037642553115564,0.0
2025-01-01 02:01:00,19.89005992094158,0.0
2025-01-01 02:02:00,20.029823817420606,0.0
2025-01-01 02:03:00,20.1326385896687,0.0
2025-01-01 02:04:00,19.930543214026862,0.0
2025-01-01 02:05:00,19.985036545967233,0.0
2025-01-01 02:06:00,19.956484644827835,0.0
2025-01-01 02:07:00,20.184926372847933,0.0
2025-01-01 02:08:00,20.067229475701243,0.0
2025-01-01 02:09:00,20.040746183624112,0.0
